param			w			W_T			dkr1			W			dkv1_of			supp	load	G			dkr1_k			
20.11.2017_17:30:07	370.047790527344	2.5260578918457		1.81996086105675	2.43639921722114	-0.0698924731182796	0	1	37.0841484069824	6.20352250489237	
20.11.2017_17:30:08	370.047790527344	2.5260578918457		1.81996086105675	2.426614481409		-0.0781671159029652	0	1	37.1819953918457	6.1839530332681		
20.11.2017_17:30:10	370.047790527344	2.5260578918457		1.81996086105675	2.426614481409		-0.0835579514824783	0	1	37.0841484069824	6.1839530332681		
20.11.2017_17:30:11	370.047790527344	2.5260578918457		1.81996086105675	2.426614481409		-0.0889487870619942	0	1	36.9863014221191	6.1839530332681		
20.11.2017_17:30:13	370.149261474609	2.5260578918457		1.81996086105675	2.43639921722114	-0.0967741935483870	0	1	36.9863014221191	6.20352250489237	
20.11.2017_17:30:14	370.149261474609	2.5260578918457		1.81996086105675	2.44618395303327	-0.1016042780748672	0	1	37.0841484069824	6.22309197651663	
20.11.2017_17:30:16	370.149261474609	2.5260578918457		1.81996086105675	2.44618395303327	-0.1099195710455773	0	1	36.9863014221191	6.20352250489237	
20.11.2017_17:30:17	370.149261474609	2.5260578918457		1.83953033268102	2.44618395303327	-0.1229946524064167	0	1	36.9863014221191	6.2426614481409		
20.11.2017_17:30:18	370.149261474609	2.5260578918457		1.81996086105675	2.426614481409		-0.1266846361185999	0	1	37.0841484069824	6.1839530332681		
20.11.2017_17:30:20	370.149261474609	2.5260578918457		1.81996086105675	2.44618395303327	-0.1313672922252024	0	1	36.7906074523926	6.22309197651663	
20.11.2017_17:30:21	370.251068115234	2.5260578918457		1.81996086105675	2.43639921722114	-0.1428571428571421	0	1	36.594913482666		6.20352250489237	
20.11.2017_17:30:22	370.251068115234	2.5260578918457		1.81996086105675	2.44618395303327	-0.1497326203208551	0	1	36.8884544372559	6.22309197651663	
20.11.2017_17:30:24	370.251068115234	2.5260578918457		1.81996086105675	2.44618395303327	-0.1559139784946228	0	1	36.6927604675293	6.20352250489237	
20.11.2017_17:30:25	370.251068115234	2.5260578918457		1.81996086105675	2.44618395303327	-0.1581769436997314	0	1	36.8884544372559	6.22309197651663	
20.11.2017_17:30:26	370.251068115234	2.5260578918457		1.83953033268102	2.44618395303327	-0.1626666666666659	0	1	36.7906074523926	6.2426614481409		
20.11.2017_17:30:28	370.251068115234	2.5260578918457		1.83953033268102	2.4559686888454		-0.1648936170212751	0	1	36.4970626831055	6.26223091976517	
20.11.2017_17:30:29	370.35302734375		2.5260578918457		1.83953033268102	2.4559686888454		-0.1702127659574465	0	1	36.7906074523926	6.26223091976517	
20.11.2017_17:30:31	370.35302734375		2.5260578918457		1.83953033268102	2.4559686888454		-0.1618037135278493	0	1	36.594913482666		6.26223091976517	
20.11.2017_17:30:32	370.35302734375		2.5260578918457		1.83953033268102	2.46575342465753	-0.1662269129287586	0	1	36.8884544372559	6.3013698630137		
20.11.2017_17:30:33	370.35302734375		2.5260578918457		1.83953033268102	2.46575342465753	-0.1662269129287586	0	1	36.594913482666		6.3013698630137		
20.11.2017_17:30:35	370.35302734375		2.5260578918457		1.85909980430528	2.46575342465753	-0.1746031746031739	0	1	36.3992156982422	6.3013698630137		
20.11.2017_17:30:36	370.35302734375		2.5260578918457		1.83953033268102	2.46575342465753	-0.1746031746031739	0	1	36.6927604675293	6.3013698630137		
20.11.2017_17:30:37	370.456420898438	2.5260578918457		1.85909980430528	2.46575342465753	-0.1746031746031739	0	1	36.6927604675293	6.3013698630137		
20.11.2017_17:30:39	370.456420898438	2.5260578918457		1.85909980430528	2.46575342465753	-0.1767810026385223	0	1	36.6927604675293	6.3013698630137		
20.11.2017_17:30:40	370.456420898438	2.5260578918457		1.85909980430528	2.47553816046967	-0.1767810026385223	0	1	36.7906074523926	6.3013698630137		
20.11.2017_17:30:41	370.456420898438	2.5260578918457		1.85909980430528	2.47553816046967	-0.1789473684210528	0	1	36.594913482666		6.34050880626223	
20.11.2017_17:30:43	370.456420898438	2.5260578918457		1.85909980430528	2.47553816046967	-0.1842105263157907	0	1	36.6927604675293	6.34050880626223	
20.11.2017_17:30:44	370.456420898438	2.5260578918457		1.85909980430528	2.47553816046967	-0.1842105263157907	0	1	36.4970626831055	6.32093933463796	
20.11.2017_17:30:46	370.559600830078	2.5260578918457		1.85909980430528	2.47553816046967	-0.1873350923482869	0	1	36.594913482666		6.32093933463796	
20.11.2017_17:30:47	370.559600830078	2.5260578918457		1.85909980430528	2.46575342465753	-0.1873350923482869	0	1	36.6927604675293	6.3013698630137		
20.11.2017_17:30:48	370.595764160156	2.55048919677734	1.85909980430528	2.47553816046967	-0.1746031746031739	0	1	36.594913482666		6.3013698630137		
20.11.2017_17:30:50	370.595764160156	2.55048919677734	1.83953033268102	2.47553816046967	-0.1746031746031739	0	1	36.6927604675293	6.3013698630137		
20.11.2017_17:30:51	370.595764160156	2.55048919677734	1.85909980430528	2.47553816046967	-0.1746031746031739	0	1	36.4970626831055	6.3013698630137		
20.11.2017_17:30:53	370.595764160156	2.55048919677734	1.85909980430528	2.47553816046967	-0.1746031746031739	0	1	36.3013687133789	6.3013698630137		
20.11.2017_17:30:55	370.595764160156	2.55048919677734	1.83953033268102	2.47553816046967	-0.1724137931034482	0	1	36.7906074523926	6.3013698630137		
20.11.2017_17:30:56	370.595764160156	2.55048919677734	1.85909980430528	2.4853228962818		-0.1662269129287586	0	1	36.7906074523926	6.32093933463796	
20.11.2017_17:30:58	370.69970703125		2.55048919677734	1.85909980430528	2.47553816046967	-0.1662269129287586	0	1	36.6927604675293	6.32093933463796	
20.11.2017_17:31:01	370.69970703125		2.55048919677734	1.85909980430528	2.4853228962818		-0.1662269129287586	0	1	36.6927604675293	6.32093933463796	
20.11.2017_17:31:03	370.739379882813	2.5528092956543		1.85909980430528	2.47553816046967	-0.1662269129287586	0	1	36.594913482666		6.3013698630137		
20.11.2017_17:31:06	370.739379882813	2.5528092956543		1.85909980430528	2.47553816046967	-0.1640211640211624	0	1	36.6927604675293	6.3013698630137		
20.11.2017_17:31:08	370.739379882813	2.5528092956543		1.83953033268102	2.47553816046967	-0.1640211640211624	0	1	36.6927604675293	6.16438356164384	
20.11.2017_17:31:10	370.739379882813	2.5528092956543		1.83953033268102	2.47553816046967	-0.1587301587301587	0	1	36.6927604675293	6.1839530332681		
20.11.2017_17:31:11	370.739379882813	2.5528092956543		1.83953033268102	2.47553816046967	-0.1564986737400526	0	1	36.6927604675293	6.16438356164384	
20.11.2017_17:31:13	370.739379882813	2.5528092956543		1.83953033268102	2.47553816046967	-0.1542553191489353	0	1	36.594913482666		6.16438356164384	
20.11.2017_17:31:14	370.842712402344	2.5528092956543		1.83953033268102	2.47553816046967	-0.1511936339522548	0	1	36.594913482666		6.1839530332681		
20.11.2017_17:31:16	370.842712402344	2.5528092956543		1.83953033268102	2.47553816046967	-0.1458885941644553	0	1	36.7906074523926	6.16438356164384	
20.11.2017_17:31:17	370.842712402344	2.5528092956543		1.85909980430528	2.47553816046967	-0.1428571428571413	0	1	36.594913482666		6.1839530332681		
20.11.2017_17:31:18	370.842712402344	2.5528092956543		1.83953033268102	2.47553816046967	-0.1428571428571413	0	1	36.8884544372559	6.1839530332681		
20.11.2017_17:31:20	370.842712402344	2.5528092956543		1.85909980430528	2.47553816046967	-0.1375661375661378	0	1	36.4970626831055	6.1839530332681		
20.11.2017_17:31:21	370.842712402344	2.5528092956543		1.83953033268102	2.47553816046967	-0.1352785145888603	0	1	36.7906074523926	6.16438356164384	
20.11.2017_17:31:22	370.946136474609	2.5528092956543		1.83953033268102	2.47553816046967	-0.1352785145888591	0	1	36.594913482666		6.1839530332681		
20.11.2017_17:31:24	370.946136474609	2.5528092956543		1.83953033268102	2.47553816046967	-0.1299734748010609	0	1	36.8884544372559	6.16438356164384	
20.11.2017_17:31:26	370.946136474609	2.5528092956543		1.83953033268102	2.46575342465753	-0.1276595744680857	0	1	36.6927604675293	6.14481409001957	
20.11.2017_17:31:27	370.946136474609	2.5528092956543		1.83953033268102	2.47553816046967	-0.1246684350132641	0	1	36.6927604675293	6.1839530332681		
20.11.2017_17:31:28	370.946136474609	2.5528092956543		1.85909980430528	2.4853228962818		-0.1164021164021162	0	1	36.8884544372559	6.1839530332681		
20.11.2017_17:31:30	370.946136474609	2.5528092956543		1.85909980430528	2.4853228962818		-0.1134564643799480	0	1	36.594913482666		6.20352250489237	
20.11.2017_17:31:31	371.049591064453	2.5528092956543		1.85909980430528	2.4853228962818		-0.1111111111111114	0	1	36.7906074523926	6.1839530332681		
20.11.2017_17:31:33	371.049591064453	2.5528092956543		1.83953033268102	2.4853228962818		-0.1058201058201064	0	1	36.6927604675293	6.1839530332681		
20.11.2017_17:31:34	371.049591064453	2.5528092956543		1.83953033268102	2.47553816046967	-0.0981432360742696	0	1	36.7906074523926	6.16438356164384	
20.11.2017_17:31:35	371.049591064453	2.5528092956543		1.83953033268102	2.47553816046967	-0.1005291005290999	0	1	36.8884544372559	6.1839530332681		
20.11.2017_17:31:37	371.049591064453	2.5528092956543		1.83953033268102	2.47553816046967	-0.0981432360742696	0	1	36.8884544372559	6.1839530332681		
20.11.2017_17:31:38	371.049591064453	2.5528092956543		1.83953033268102	2.4853228962818		-0.0923482849604230	0	1	36.9863014221191	6.1839530332681		
20.11.2017_17:31:40	371.153686523438	2.5528092956543		1.83953033268102	2.47553816046967	-0.0851063829787252	0	1	37.0841484069824	6.16438356164384	
20.11.2017_17:31:41	371.153686523438	2.5528092956543		1.83953033268102	2.47553816046967	-0.0822281167108766	0	1	37.0841484069824	6.16438356164384	
20.11.2017_17:31:43	371.153686523438	2.5528092956543		1.83953033268102	2.47553816046967	-0.0769230769230771	0	1	36.9863014221191	6.16438356164384	
20.11.2017_17:31:44	371.153686523438	2.5528092956543		1.83953033268102	2.47553816046967	-0.0740740740740737	0	1	36.9863014221191	6.1839530332681		
20.11.2017_17:31:45	371.153686523438	2.5528092956543		1.83953033268102	2.46575342465753	-0.0691489361702126	0	1	36.8884544372559	6.14481409001957	
20.11.2017_17:31:47	371.153686523438	2.5528092956543		1.83953033268102	2.4853228962818		-0.0716180371352789	0	1	36.6927604675293	6.1839530332681		
20.11.2017_17:31:48	371.257019042969	2.5528092956543		1.83953033268102	2.4853228962818		-0.0659630606860180	0	1	36.8884544372559	6.1839530332681		
20.11.2017_17:31:50	371.257019042969	2.5528092956543		1.83953033268102	2.47553816046967	-0.0610079575596829	0	1	36.7906074523926	6.16438356164384	
20.11.2017_17:31:51	371.257019042969	2.5528092956543		1.83953033268102	2.46575342465753	-0.0560000000000002	0	1	36.9863014221191	6.14481409001957	
20.11.2017_17:31:52	371.257019042969	2.5528092956543		1.83953033268102	2.46575342465753	-0.0506666666666671	0	1	36.8884544372559	6.14481409001957	
20.11.2017_17:31:54	371.257019042969	2.5528092956543		1.83953033268102	2.4559686888454		-0.0399999999999997	0	1	37.0841484069824	6.1252446183953		
20.11.2017_17:31:55	371.257019042969	2.5528092956543		1.85909980430528	2.4853228962818		-0.0450928381962858	0	1	36.6927604675293	6.1839530332681		
20.11.2017_17:31:57	371.360137939453	2.5528092956543		1.85909980430528	2.4853228962818		-0.0395778364116091	0	1	36.6927604675293	6.20352250489237	
20.11.2017_17:31:58	371.360137939453	2.5528092956543		1.85909980430528	2.4853228962818		-0.0370370370370362	0	1	37.0841484069824	6.20352250489237	
20.11.2017_17:32:01	371.360137939453	2.5528092956543		1.85909980430528	2.4853228962818		-0.0264550264550277	0	1	36.8884544372559	6.1839530332681		
20.11.2017_17:32:02	371.360137939453	2.5528092956543		1.83953033268102	2.46575342465753	-0.0239999999999992	0	1	36.9863014221191	6.14481409001957	
20.11.2017_17:32:04	371.360137939453	2.5528092956543		1.83953033268102	2.4559686888454		-0.0186666666666663	0	1	37.279842376709		6.1252446183953		
20.11.2017_17:32:05	371.463470458984	2.5528092956543		1.83953033268102	2.46575342465753	-0.0133333333333347	0	1	36.8884544372559	6.1252446183953		
20.11.2017_17:32:07	371.463470458984	2.5528092956543		1.83953033268102	2.4559686888454		-0.0053475935828874	0	1	37.1819953918457	6.1252446183953		
20.11.2017_17:32:08	371.463470458984	2.5528092956543		1.81996086105675	2.4559686888454		0.0026809651474536	0	1	37.1819953918457	6.10567514677104	
20.11.2017_17:32:09	371.463470458984	2.5528092956543		1.81996086105675	2.4559686888454		0.0080428954423595	0	1	37.279842376709		6.10567514677104	
20.11.2017_17:32:11	371.463470458984	2.5528092956543		1.81996086105675	2.44618395303327	0.0134048257372653	0	1	37.279842376709		6.10567514677104	
20.11.2017_17:32:12	371.463470458984	2.5528092956543		1.81996086105675	2.44618395303327	0.0215053763440861	0	1	37.0841484069824	6.08610567514677	
20.11.2017_17:32:14	371.566436767578	2.5528092956543		1.81996086105675	2.44618395303327	0.0268817204301086	0	1	37.3776893615723	6.08610567514677	
20.11.2017_17:32:15	371.566436767578	2.5528092956543		1.81996086105675	2.4559686888454		0.0320855614973257	0	1	36.8884544372559	6.1252446183953		
20.11.2017_17:32:16	371.566436767578	2.5528092956543		1.83953033268102	2.46575342465753	0.0346666666666667	0	1	36.9863014221191	6.1252446183953		
20.11.2017_17:32:18	371.566436767578	2.5528092956543		1.83953033268102	2.46575342465753	0.0427807486631018	0	1	37.3776893615723	6.1252446183953		
20.11.2017_17:32:19	371.566436767578	2.5528092956543		1.83953033268102	2.46575342465753	0.0453333333333341	0	1	37.279842376709		6.1252446183953		
20.11.2017_17:32:21	371.566436767578	2.5528092956543		1.81996086105675	2.4559686888454		0.0481283422459891	0	1	37.3776893615723	6.1252446183953		
20.11.2017_17:32:22	371.669067382813	2.5528092956543		1.81996086105675	2.4559686888454		0.0588235294117641	0	1	37.4755363464355	6.1252446183953		
20.11.2017_17:32:23	371.669067382813	2.5528092956543		1.81996086105675	2.4559686888454		0.0588235294117641	0	1	37.3776893615723	6.10567514677104	
20.11.2017_17:32:25	371.669067382813	2.5528092956543		1.81996086105675	2.4559686888454		0.0616621983914194	0	1	37.3776893615723	6.10567514677104	
20.11.2017_17:32:26	371.669067382813	2.5528092956543		1.81996086105675	2.4559686888454		0.0645161290322571	0	1	36.9863014221191	6.08610567514677	
20.11.2017_17:32:27	371.669067382813	2.5528092956543		1.81996086105675	2.44618395303327	0.0673854447439349	0	1	37.0841484069824	6.08610567514677	
20.11.2017_17:32:29	371.669067382813	2.5528092956543		1.81996086105675	2.44618395303327	0.0698924731182796	0	1	37.1819953918457	6.08610567514677	
20.11.2017_17:32:30	371.77197265625		2.5528092956543		1.81996086105675	2.44618395303327	0.0698924731182796	0	1	37.1819953918457	6.08610567514677	
20.11.2017_17:32:32	371.77197265625		2.5528092956543		1.81996086105675	2.44618395303327	0.0752688172043022	0	1	37.8669281005859	6.08610567514677	
20.11.2017_17:32:33	371.77197265625		2.5528092956543		1.81996086105675	2.44618395303327	0.0777479892761410	0	1	37.3776893615723	6.08610567514677	
20.11.2017_17:32:34	371.77197265625		2.5528092956543		1.81996086105675	2.43639921722114	0.0835579514824796	0	1	37.279842376709		6.0665362035225		
20.11.2017_17:32:36	371.77197265625		2.5528092956543		1.81996086105675	2.43639921722114	0.0835579514824796	0	1	37.4755363464355	6.0665362035225		
20.11.2017_17:32:37	371.77197265625		2.5528092956543		1.81996086105675	2.44618395303327	0.0835579514824796	0	1	37.5733871459961	6.08610567514677	
20.11.2017_17:32:39	371.873931884766	2.5528092956543		1.81996086105675	2.43639921722114	0.0864864864864869	0	1	37.279842376709		6.0665362035225		
20.11.2017_17:32:40	371.873931884766	2.5528092956543		1.81996086105675	2.44618395303327	0.0889487870619942	0	1	37.5733871459961	6.0665362035225		
20.11.2017_17:32:41	371.873931884766	2.5528092956543		1.81996086105675	2.44618395303327	0.0913978494623657	0	1	36.9863014221191	6.0665362035225		
20.11.2017_17:32:43	371.873931884766	2.5528092956543		1.81996086105675	2.43639921722114	0.0948509485094859	0	1	37.3776893615723	6.04696673189824	
20.11.2017_17:32:44	371.873931884766	2.5528092956543		1.81996086105675	2.43639921722114	0.0972972972972986	0	1	37.3776893615723	6.0665362035225		
20.11.2017_17:32:45	371.873931884766	2.5528092956543		1.80039138943249	2.43639921722114	0.0948509485094859	0	1	37.6712341308594	6.04696673189824	
20.11.2017_17:32:47	371.975677490234	2.5528092956543		1.81996086105675	2.44618395303327	0.0967741935483883	0	1	37.4755363464355	6.08610567514677	
20.11.2017_17:32:48	371.975677490234	2.5528092956543		1.81996086105675	2.44618395303327	0.0913978494623657	0	1	37.6712341308594	6.08610567514677	
20.11.2017_17:32:50	371.975677490234	2.5528092956543		1.81996086105675	2.4559686888454		0.0806451612903234	0	1	37.6712341308594	6.08610567514677	
20.11.2017_17:32:51	371.975677490234	2.5528092956543		1.81996086105675	2.44618395303327	0.0777479892761410	0	1	37.3776893615723	6.08610567514677	
20.11.2017_17:32:53	371.975677490234	2.5528092956543		1.81996086105675	2.4559686888454		0.0752688172043022	0	1	37.3776893615723	6.10567514677104	
20.11.2017_17:32:54	371.975677490234	2.5528092956543		1.81996086105675	2.4559686888454		0.0723860589812338	0	1	37.5733871459961	6.08610567514677	
20.11.2017_17:32:56	372.077819824219	2.5528092956543		1.81996086105675	2.4559686888454		0.0698924731182796	0	1	37.3776893615723	6.08610567514677	
20.11.2017_17:32:57	372.077819824219	2.5528092956543		1.83953033268102	2.46575342465753	0.0666666666666661	0	1	37.1819953918457	6.1252446183953		
20.11.2017_17:32:58	372.077819824219	2.5528092956543		1.81996086105675	2.44618395303327	0.0616621983914194	0	1	37.3776893615723	6.10567514677104	
20.11.2017_17:33:00	372.077819824219	2.5528092956543		1.81996086105675	2.44618395303327	0.0566037735849057	0	1	37.279842376709		6.0665362035225		
20.11.2017_17:33:01	372.077819824219	2.5528092956543		1.81996086105675	2.44618395303327	0.0566037735849057	0	1	37.5733871459961	6.0665362035225		
20.11.2017_17:33:03	372.077819824219	2.5528092956543		1.81996086105675	2.43639921722114	0.0566037735849057	0	1	37.4755363464355	6.0665362035225		
20.11.2017_17:33:04	372.179992675781	2.5528092956543		1.81996086105675	2.43639921722114	0.0537634408602160	0	1	37.3776893615723	6.0665362035225		
20.11.2017_17:33:05	372.179992675781	2.5528092956543		1.81996086105675	2.44618395303327	0.0486486486486486	0	1	37.3776893615723	6.0665362035225		
20.11.2017_17:33:07	372.179992675781	2.5528092956543		1.81996086105675	2.44618395303327	0.0458221024258754	0	1	37.0841484069824	6.08610567514677	
20.11.2017_17:33:08	372.179992675781	2.5528092956543		1.81996086105675	2.44618395303327	0.0458221024258754	0	1	37.1819953918457	6.0665362035225		
20.11.2017_17:33:10	372.179992675781	2.5528092956543		1.81996086105675	2.43639921722114	0.0404312668463595	0	1	37.3776893615723	6.0665362035225		
20.11.2017_17:33:11	372.179992675781	2.5528092956543		1.81996086105675	2.44618395303327	0.0350404312668463	0	1	37.4755363464355	6.08610567514677	
20.11.2017_17:33:13	372.281951904297	2.5528092956543		1.81996086105675	2.44618395303327	0.0350404312668463	0	1	37.4755363464355	6.0665362035225		
20.11.2017_17:33:14	372.281951904297	2.5528092956543		1.81996086105675	2.44618395303327	0.0296495956873318	0	1	36.9863014221191	6.08610567514677	
20.11.2017_17:33:16	372.281951904297	2.5528092956543		1.81996086105675	2.44618395303327	0.0241286863270783	0	1	37.5733871459961	6.08610567514677	
20.11.2017_17:33:17	372.281951904297	2.5528092956543		1.81996086105675	2.4559686888454		0.0215053763440861	0	1	37.1819953918457	6.08610567514677	
20.11.2017_17:33:19	372.281951904297	2.5528092956543		1.83953033268102	2.46575342465753	0.0160427807486636	0	1	37.279842376709		6.1252446183953		
20.11.2017_17:33:20	372.281951904297	2.5528092956543		1.81996086105675	2.44618395303327	0.0161290322580649	0	1	37.0841484069824	6.0665362035225		
20.11.2017_17:33:21	372.384307861328	2.5528092956543		1.81996086105675	2.4559686888454		0.0080428954423595	0	1	37.279842376709		6.10567514677104	
20.11.2017_17:33:23	372.384307861328	2.5528092956543		1.81996086105675	2.44618395303327	0.0026809651474536	0	1	37.279842376709		6.08610567514677	
20.11.2017_17:33:24	372.384307861328	2.5528092956543		1.81996086105675	2.4559686888454		0.0000000000000000	0	1	37.279842376709		6.10567514677104	
20.11.2017_17:33:26	372.384307861328	2.5528092956543		1.81996086105675	2.4559686888454		-0.0026809651474536	0	1	37.3776893615723	6.10567514677104	
20.11.2017_17:33:27	372.384307861328	2.5528092956543		1.81996086105675	2.4559686888454		-0.0106951871657748	0	1	37.0841484069824	6.1252446183953		
20.11.2017_17:33:29	372.384307861328	2.5528092956543		1.83953033268102	2.46575342465753	-0.0160427807486622	0	1	37.0841484069824	6.1252446183953		
20.11.2017_17:33:30	372.486785888672	2.5528092956543		1.81996086105675	2.4559686888454		-0.0187667560321698	0	1	37.0841484069824	6.10567514677104	
20.11.2017_17:33:32	372.486785888672	2.5528092956543		1.81996086105675	2.43639921722114	-0.0216216216216218	0	1	37.3776893615723	6.0665362035225		
20.11.2017_17:33:33	372.486785888672	2.5528092956543		1.81996086105675	2.43639921722114	-0.0296495956873319	0	1	37.3776893615723	6.0665362035225		
20.11.2017_17:33:35	372.486785888672	2.5528092956543		1.81996086105675	2.43639921722114	-0.0350404312668464	0	1	37.279842376709		6.0665362035225		
20.11.2017_17:33:36	372.486785888672	2.5528092956543		1.81996086105675	2.44618395303327	-0.0376344086021497	0	1	37.0841484069824	6.08610567514677	
20.11.2017_17:33:38	372.486785888672	2.5528092956543		1.81996086105675	2.44618395303327	-0.0455764075067018	0	1	36.9863014221191	6.08610567514677	
20.11.2017_17:33:39	372.589385986328	2.5528092956543		1.81996086105675	2.4559686888454		-0.0509383378016077	0	1	36.9863014221191	6.10567514677104	
20.11.2017_17:33:41	372.589385986328	2.5528092956543		1.81996086105675	2.44618395303327	-0.0458221024258754	0	1	37.0841484069824	6.08610567514677	
20.11.2017_17:33:42	372.589385986328	2.5528092956543		1.81996086105675	2.4559686888454		-0.0509383378016077	0	1	37.279842376709		6.10567514677104	
20.11.2017_17:33:43	372.589385986328	2.5528092956543		1.81996086105675	2.4559686888454		-0.0534759358288766	0	1	36.8884544372559	6.1252446183953		
20.11.2017_17:33:45	372.589385986328	2.5528092956543		1.81996086105675	2.4559686888454		-0.0616621983914221	0	1	37.1819953918457	6.10567514677104	
20.11.2017_17:33:46	372.589385986328	2.5528092956543		1.81996086105675	2.44618395303327	-0.0698924731182782	0	1	36.8884544372559	6.08610567514677	
20.11.2017_17:33:48	372.691772460938	2.5528092956543		1.81996086105675	2.44618395303327	-0.0723860589812324	0	1	36.9863014221191	6.10567514677104	
20.11.2017_17:33:49	372.691772460938	2.5528092956543		1.83953033268102	2.46575342465753	-0.0826666666666653	0	1	37.0841484069824	6.1252446183953		
20.11.2017_17:33:51	372.691772460938	2.5528092956543		1.81996086105675	2.46575342465753	-0.0855614973262024	0	1	36.7906074523926	6.1252446183953		
20.11.2017_17:33:52	372.691772460938	2.5528092956543		1.83953033268102	2.46575342465753	-0.0909090909090912	0	1	36.7906074523926	6.1252446183953		
20.11.2017_17:33:54	372.691772460938	2.5528092956543		1.83953033268102	2.46575342465753	-0.0981432360742710	0	1	36.9863014221191	6.14481409001957	
20.11.2017_17:33:55	372.691772460938	2.5528092956543		1.81996086105675	2.44618395303327	-0.0967741935483882	0	1	36.9863014221191	6.08610567514677	
20.11.2017_17:33:56	372.794281005859	2.5528092956543		1.81996086105675	2.44618395303327	-0.0997304582210245	0	1	36.9863014221191	6.08610567514677	
20.11.2017_17:33:58	372.794281005859	2.5528092956543		1.81996086105675	2.44618395303327	-0.0938337801608600	0	1	36.9863014221191	6.08610567514677	
20.11.2017_17:34:00	372.794281005859	2.5528092956543		1.81996086105675	2.44618395303327	-0.0913978494623672	0	1	36.7906074523926	6.08610567514677	
20.11.2017_17:34:02	372.794281005859	2.5528092956543		1.81996086105675	2.4559686888454		-0.0938337801608600	0	1	36.8884544372559	6.10567514677104	
20.11.2017_17:34:03	372.794281005859	2.5528092956543		1.81996086105675	2.4559686888454		-0.0938337801608600	0	1	37.3776893615723	6.1252446183953		
20.11.2017_17:34:05	372.794281005859	2.5528092956543		1.83953033268102	2.4559686888454		-0.0938337801608600	0	1	37.1819953918457	6.1252446183953		
20.11.2017_17:34:07	372.896606445313	2.5528092956543		1.83953033268102	2.46575342465753	-0.0986666666666672	0	1	37.1819953918457	6.1252446183953		
20.11.2017_17:34:08	372.896606445313	2.5528092956543		1.83953033268102	2.46575342465753	-0.0986666666666672	0	1	37.0841484069824	6.14481409001957	
20.11.2017_17:34:09	372.896606445313	2.5528092956543		1.83953033268102	2.46575342465753	-0.0986666666666672	0	1	36.8884544372559	6.14481409001957	
20.11.2017_17:34:11	372.896606445313	2.5528092956543		1.83953033268102	2.46575342465753	-0.1010638297872351	0	1	36.6927604675293	6.14481409001957	
20.11.2017_17:34:12	372.896606445313	2.5528092956543		1.83953033268102	2.46575342465753	-0.1040000000000001	0	1	36.6927604675293	6.14481409001957	
20.11.2017_17:34:14	372.896606445313	2.5528092956543		1.83953033268102	2.47553816046967	-0.1063829787234048	0	1	36.6927604675293	6.14481409001957	
20.11.2017_17:34:15	373.000122070313	2.5528092956543		1.83953033268102	2.47553816046967	-0.1087533156498684	0	1	36.8884544372559	6.16438356164384	
20.11.2017_17:34:17	373.000122070313	2.5528092956543		1.83953033268102	2.46575342465753	-0.1087533156498684	0	1	36.9863014221191	6.16438356164384	
20.11.2017_17:34:18	373.000122070313	2.5528092956543		1.81996086105675	2.4559686888454		-0.1122994652406419	0	1	36.7906074523926	6.10567514677104	
20.11.2017_17:34:20	373.000122070313	2.5528092956543		1.81996086105675	2.44618395303327	-0.1152815013404833	0	1	36.8884544372559	6.08610567514677	
20.11.2017_17:34:21	373.000122070313	2.5528092956543		1.81996086105675	2.44618395303327	-0.1152815013404833	0	1	36.594913482666		6.08610567514677	
20.11.2017_17:34:23	373.000122070313	2.5528092956543		1.81996086105675	2.44618395303327	-0.1152815013404833	0	1	36.8884544372559	6.10567514677104	
20.11.2017_17:34:24	373.102630615234	2.5528092956543		1.81996086105675	2.4559686888454		-0.0909090909090924	0	1	36.9863014221191	6.10567514677104	
20.11.2017_17:34:26	373.102630615234	2.5528092956543		1.81996086105675	2.44618395303327	-0.0860215053763446	0	1	36.7906074523926	6.08610567514677	
20.11.2017_17:34:27	373.102630615234	2.5528092956543		1.83953033268102	2.4559686888454		-0.0826666666666666	0	1	36.7906074523926	6.1252446183953		
20.11.2017_17:34:29	373.102630615234	2.5528092956543		1.81996086105675	2.44618395303327	-0.0802139037433149	0	1	37.1819953918457	6.10567514677104	
20.11.2017_17:34:30	373.102630615234	2.5528092956543		1.81996086105675	2.44618395303327	-0.0777479892761383	0	1	36.6927604675293	6.08610567514677	
20.11.2017_17:34:32	373.102630615234	2.5528092956543		1.81996086105675	2.44618395303327	-0.0727762803234493	0	1	36.7906074523926	6.08610567514677	
20.11.2017_17:34:33	373.204925537109	2.5528092956543		1.81996086105675	2.44618395303327	-0.0698924731182796	0	1	36.9863014221191	6.10567514677104	
20.11.2017_17:34:35	373.204925537109	2.5528092956543		1.81996086105675	2.43639921722114	-0.0673854447439349	0	1	37.279842376709		6.0665362035225		
20.11.2017_17:34:36	373.204925537109	2.5528092956543		1.81996086105675	2.44618395303327	-0.0616621983914194	0	1	36.8884544372559	6.10567514677104	
20.11.2017_17:34:38	373.204925537109	2.5528092956543		1.81996086105675	2.44618395303327	-0.0591397849462358	0	1	36.7906074523926	6.08610567514677	
20.11.2017_17:34:39	373.204925537109	2.5528092956543		1.81996086105675	2.43639921722114	-0.0540540540540536	0	1	36.9863014221191	6.0665362035225		
20.11.2017_17:34:41	373.204925537109	2.5528092956543		1.81996086105675	2.44618395303327	-0.0483870967741934	0	1	36.9863014221191	6.08610567514677	
